,model,pixels,image,true,predicted,success,cdiff,prior_probs,predicted_probs,perturbation
1447,sequential,5,2293,9,3,True,0.009634299,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]","[[[0.0000000e+00 3.3737433e-29 0.0000000e+00 9.9999988e-01 3.3532075e-33
   1.8755498e-31 7.0675813e-27 1.4059614e-07 3.5901147e-35 0.0000000e+00]]]","[261.99260334 237.60923968 104.43738241 228.99607835 219.67383239
 172.09427265 149.67093406 182.08916722 707.4979172  150.10962074
   4.69577325  81.95077388 200.70416193 203.80231801 220.63174512
 150.85788689  28.32741115 106.29639505 142.58585634 158.85740668]"
1448,sequential,5,939,2,2,False,-0.69775045,"[6.8734634e-01 2.5551759e-07 3.0224958e-01 7.0893811e-04 4.9006160e-10
 8.9524292e-06 1.1791135e-05 8.7233409e-03 7.7692981e-05 8.7314215e-04]","[[[0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00
   0.0000000e+00 1.1158868e-23 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[772.1076875   38.1367858   19.11444625  16.49049584 213.993464
  17.51650527 122.09839454   7.4893552   44.23397698 175.94853833
  81.95909303 177.78914576 614.23832098  24.82685312 125.61554577
  34.80070835 166.16922325 164.56379838  24.83395287 241.24768689]"
1449,sequential,5,6011,3,7,True,0.070878044,"[5.3774792e-01 9.4990173e-05 7.2037306e-05 7.0878044e-02 7.0260153e-10
 2.4874981e-03 3.6735010e-08 7.4672103e-06 2.3522135e-04 3.8847688e-01]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[394.22297644 202.6286229  133.91148114 177.45433143 303.32345148
 135.20215417  21.54666818 186.34189292 500.43793455 128.05354928
 141.76619533  36.57690849 511.14917373 216.96467853 171.48645776
  86.18809257 722.20766346  88.83832205  20.117088   204.75882899]"
1450,sequential,5,9779,2,5,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[509.08835279 208.02232731  99.58675735  97.16685887 128.9979317
  49.08936969  52.72436401  73.89333503 314.39225321 194.64001893
 136.13525157 151.4771916  648.35701504 198.50341926 135.19304645
 180.49144977 153.62344059 182.87644887 161.09518271  47.83720817]"
1451,sequential,5,2293,9,1,True,0.009634299,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]","[[[0.0000000e+00 9.9999893e-01 8.2477965e-30 0.0000000e+00 0.0000000e+00
   1.0900914e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.2842939e-21]]]","[639.99546243  98.86450172 178.87729147 249.24323903 775.62407499
  26.44234729 170.96787354  70.45508679  78.97519582 103.87920946
  93.15112404  57.80770087 566.04545596  93.97170986 103.76117226
 208.42170471 378.94812507  29.97972011 104.01106493 231.77282234]"
1452,sequential,5,1984,2,7,True,0.007067036,"[9.9110126e-01 2.5196633e-07 7.0670359e-03 1.4713846e-06 1.7774031e-06
 7.6659384e-10 1.2398995e-03 5.5490009e-04 3.0590185e-05 2.8691672e-06]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[268.10693337 191.59092725 131.44594235 249.81517337 457.61347211
 117.6027332  223.3572126  104.67035462 442.49759514 223.40497356
 118.11123317 206.88454524 300.26124242 120.57568946 165.1226978
 169.97210024 615.91497409  50.17101143 105.43997517  94.07853113]"
1453,sequential,5,939,2,1,True,0.30224958,"[6.8734634e-01 2.5551759e-07 3.0224958e-01 7.0893811e-04 4.9006160e-10
 8.9524292e-06 1.1791135e-05 8.7233409e-03 7.7692981e-05 8.7314215e-04]","[[[0.0000000e+00 1.0000000e+00 6.1943991e-32 0.0000000e+00 0.0000000e+00
   5.5834731e-14 1.8396408e-36 4.9380803e-16 0.0000000e+00 0.0000000e+00]]]","[443.93925939 219.88596779 213.65782636 141.85515355 109.27813653
  92.53064831 214.73439174 130.11258431 186.13393419 199.48254408
 158.51840581  84.05438385 665.55770036  15.88303753  23.62120032
 204.92221639  71.51683392  56.89226822 198.88451312 164.53305239]"
1454,sequential,5,2293,9,6,True,0.009634299,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]",[[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]]],"[500.58627417 106.01066074 232.44178101 186.80907431  77.30926834
 189.09428977 142.39107215 157.80792941  76.70923095  69.14061057
 239.97951685 132.93822917 628.40963826 118.84054647 231.84937535
   1.12548965  40.06066936  32.89201431   0.71755802 165.91021872]"
1455,sequential,5,4163,9,7,True,0.10313544,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]","[[[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.770186e-08
   6.069328e-33 0.000000e+00 1.000000e+00 0.000000e+00 0.000000e+00]]]","[410.613066    84.38466231 144.43513777 179.12555948 402.49941611
 162.85496976 199.78396468 227.77327504 114.9388236  102.48917966
  12.64524147 126.4759741  291.54694041 122.34120196  80.49907472
 246.39805664 195.68762979  59.08029825  48.18746633 127.92717829]"
1456,sequential,5,3558,5,1,True,6.9613714e-05,"[9.9979585e-01 3.0585111e-06 4.1192401e-05 6.7246387e-05 3.2782879e-10
 6.9613714e-05 1.0893197e-05 4.8536349e-06 3.1849588e-06 4.1351550e-06]","[[[0.0000000e+00 9.9948692e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
   9.6376633e-18 5.1292131e-04 2.6740950e-28 8.7120306e-08 6.0488045e-36]]]","[343.48739063 246.80010192 187.9486846  110.94884877  42.20418062
 206.36044137 152.07294378 232.18894988 651.97501851  67.08076151
 146.96117177 107.54549377  66.42388074  23.89956378  17.31779369
 217.35811046 383.73846861 252.09929655 112.68295079  37.93306845]"
1457,sequential,5,9768,2,5,True,0.023158668,"[9.6760398e-01 1.0580884e-06 2.3158668e-02 3.1423251e-04 1.0523704e-06
 1.4376479e-03 1.4421284e-04 1.3017294e-04 6.2395381e-03 9.6939068e-04]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[237.29627343  60.77173356 210.7868979  240.91502832 668.94407461
 252.35441012 166.67140693 147.85954168  53.21355093 185.00712535
 211.73155569 245.73370614 336.67301079 192.93389479 174.14128725
  60.74017983   3.72272933  91.93691753 155.53862293 220.06407215]"
1458,sequential,5,3558,5,2,True,6.9613714e-05,"[9.9979585e-01 3.0585111e-06 4.1192401e-05 6.7246387e-05 3.2782879e-10
 6.9613714e-05 1.0893197e-05 4.8536349e-06 3.1849588e-06 4.1351550e-06]","[[[0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00
   2.1975125e-24 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[137.89779104 251.61076485 118.35741111 148.51919217 612.11251678
 162.75841779  27.03175163  49.90003651 501.54813884 234.09977031
 171.85908187  66.83220182 771.20586422  11.91856335 236.31647471
 123.84753632 129.38548546  36.18105733 150.5420243   18.38488074]"
1459,sequential,5,2098,2,5,True,0.1883446,"[8.1158644e-01 4.1969241e-07 1.8834460e-01 1.7998369e-05 2.1211379e-06
 2.1483084e-09 1.0839205e-05 7.8758221e-06 2.5316258e-05 4.3309938e-06]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[187.14152133 141.14833752 254.62962425 154.83542818 722.34138025
 250.08709271  48.31489134  38.82709875 780.33647312 255.24690746
 234.96793936 208.22398187 351.09871731 161.55889199  69.74999249
 114.55054874 211.01883371 188.86558417 205.32823852 124.3411179 ]"
1460,sequential,5,6059,3,7,True,0.0033400604,"[5.5530691e-01 3.3847860e-05 1.0550412e-03 3.3400604e-03 7.4850934e-09
 3.1144009e-05 2.2487397e-06 7.4801421e-05 4.3759653e-03 4.3577996e-01]","[[[0.0000000e+00 0.0000000e+00 1.0263284e-15 0.0000000e+00 0.0000000e+00
   2.0964069e-30 1.8022397e-06 9.9999821e-01 0.0000000e+00 0.0000000e+00]]]","[766.41303548 215.90220743  89.30706896 255.45663212  73.87653884
  24.66649743 127.53187326 168.56562317  64.8603623   75.5385503
 216.37615616 103.29653924 629.35450223 221.44905021 156.14631334
 242.763682   198.2616762   38.07661017 196.179645    72.35790118]"
1461,sequential,5,4814,6,4,True,0.2763974,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]","[[[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00
   0.000000e+00 0.000000e+00 6.427926e-17 0.000000e+00 0.000000e+00]]]","[380.19935741 131.08552135 197.58056862  26.71402764 619.62201301
 171.16749464   3.42337756  24.20736571 205.90114042  30.26307001
  42.08047797 161.8285923  347.32601456 229.02549007 250.12862287
 235.87551853 727.42577412 113.38639427 186.92636115  11.79887874]"
1462,sequential,5,3558,5,7,True,6.9613714e-05,"[9.9979585e-01 3.0585111e-06 4.1192401e-05 6.7246387e-05 3.2782879e-10
 6.9613714e-05 1.0893197e-05 4.8536349e-06 3.1849588e-06 4.1351550e-06]","[[[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.313654e-05
   0.000000e+00 0.000000e+00 9.999169e-01 0.000000e+00 0.000000e+00]]]","[228.73358695  78.86154155 126.9281249  174.11733729  81.41463873
 189.23604479  12.6590081  189.55689635 375.3292129  245.34381557
 157.1591657  202.14658432 313.35723864  97.35492481 244.30514547
   1.3309145  429.00119764 191.38564672 141.52602255 143.12964642]"
1463,sequential,5,6059,3,6,True,0.0033400604,"[5.5530691e-01 3.3847860e-05 1.0550412e-03 3.3400604e-03 7.4850934e-09
 3.1144009e-05 2.2487397e-06 7.4801421e-05 4.3759653e-03 4.3577996e-01]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 5.4798671e-14 0.0000000e+00
   0.0000000e+00 1.0000000e+00 2.5191785e-34 0.0000000e+00 0.0000000e+00]]]","[349.23104233 215.16262403  40.98855986  45.42117123 204.44751675
 191.63146531 159.64486267 193.4338367  144.94748895 116.38779747
 233.93490579 234.15857882  69.99982418 212.34499179 127.61171408
  45.63479764 383.32397261  74.89858576 155.08469108  85.96444428]"
1464,sequential,5,9634,0,5,True,0.04953092,"[4.9530920e-02 6.6998446e-01 6.9455700e-03 5.1453087e-02 1.5870655e-06
 3.4442481e-05 6.8632668e-05 5.8168288e-02 1.6373087e-01 8.2187915e-05]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
   9.9999964e-01 1.0831928e-24 3.5380393e-07 2.6190707e-34 0.0000000e+00]]]","[330.69134299 165.84220041 231.34954887 161.20277575 504.87991734
   4.39160996  77.56833304  68.72090372 277.75686358 186.50835732
  23.94175492  56.86098597 753.51355311  82.22147211 213.24481663
  42.57950536  47.35901859  81.2208726   68.17613149 140.87339986]"
1465,sequential,5,6059,3,5,True,0.0033400604,"[5.5530691e-01 3.3847860e-05 1.0550412e-03 3.3400604e-03 7.4850934e-09
 3.1144009e-05 2.2487397e-06 7.4801421e-05 4.3759653e-03 4.3577996e-01]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[456.10791687 185.18494812  59.99511287 219.85721459 297.11343995
  34.38268688  33.05053884   6.97479429 135.67380135 231.08201005
   8.01442411 199.45102709 648.4086441  219.67107126 160.21565121
 255.79319766 154.06108991  34.33134259 201.63962234 224.47450458]"
1466,sequential,5,6011,3,2,True,0.070878044,"[5.3774792e-01 9.4990173e-05 7.2037306e-05 7.0878044e-02 7.0260153e-10
 2.4874981e-03 3.6735010e-08 7.4672103e-06 2.3522135e-04 3.8847688e-01]",[[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]]],"[184.19061278 136.45180422  77.74047808  79.35665712 418.36118219
 242.45178021 193.13524617 213.87857474 700.43943348  33.82545655
 136.21503633 181.81481378 210.03727021 249.11971568 137.20678395
  28.66976586 727.54559827 159.95653077 196.57376491 118.39352671]"
1467,sequential,5,5887,7,7,False,-0.80350953,"[7.7806032e-01 1.3251738e-05 2.1403056e-04 3.1343734e-05 5.9665163e-05
 6.1804531e-03 9.6378117e-06 1.9649047e-01 5.6629813e-07 1.8940400e-02]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[689.75972187 128.80114964 168.96532037 153.18580424 756.74835992
 246.99651226  43.97759625 214.8624273   11.42816978 135.43853643
  68.93014972 116.13733224 384.60987662 157.73838391 184.79200264
  57.65551233 775.83824591 208.94432055 212.72848834 159.40676394]"
1468,sequential,5,6059,3,1,True,0.0033400604,"[5.5530691e-01 3.3847860e-05 1.0550412e-03 3.3400604e-03 7.4850934e-09
 3.1144009e-05 2.2487397e-06 7.4801421e-05 4.3759653e-03 4.3577996e-01]","[[[0.00000000e+00 9.99997616e-01 2.42667647e-06 0.00000000e+00
   0.00000000e+00 1.19430706e-26 0.00000000e+00 7.87114749e-29
   0.00000000e+00 0.00000000e+00]]]","[152.33548592  52.50233068  54.34757451  42.11654299 288.12305206
  11.29850496 231.92554173  71.76650177 602.37881961  23.18276755
 103.66654142 142.2500619  559.57210617  93.66279695 247.04317913
  11.38829749 113.53418193 196.98542211  53.65298353   1.31128661]"
1469,sequential,5,6011,3,7,True,0.070878044,"[5.3774792e-01 9.4990173e-05 7.2037306e-05 7.0878044e-02 7.0260153e-10
 2.4874981e-03 3.6735010e-08 7.4672103e-06 2.3522135e-04 3.8847688e-01]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[170.97112709 200.94837935 175.11851983  82.98909943 769.55945611
 167.82274105  51.88506778 154.67390386 356.84120858 234.96028328
   1.77194864 205.47127359 729.136597   137.98394702 102.79440794
 134.76754232  25.95896509 107.65597209 187.76793092 144.29325808]"
1470,sequential,5,4163,9,7,True,-0.085556775,"[6.63393795e-01 7.71643172e-05 5.09581878e-04 2.21601920e-03
 5.77150822e-05 9.11989808e-02 1.01243526e-01 3.16323973e-02
 6.53532147e-03 1.03135437e-01]","[[[0.         0.         0.         0.         0.         0.00127096
   0.         0.81003684 0.         0.18869221]]]","[593.13738655 100.43585775 190.89439909  10.83369409 669.10042448
 199.05111209 230.44052965 123.5295102  499.75454147 197.16852508
  95.25248797  34.6724721  410.69396462 232.75539075 251.44675518
 202.88293688 336.30468379   8.4382751   95.08603606 197.09657755]"
1471,sequential,5,3558,5,7,True,6.9613714e-05,"[9.9979585e-01 3.0585111e-06 4.1192401e-05 6.7246387e-05 3.2782879e-10
 6.9613714e-05 1.0893197e-05 4.8536349e-06 3.1849588e-06 4.1351550e-06]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[168.77703039 147.50493241 163.59938028 243.41321593 460.72999281
 165.89266088 228.16428706 230.42903861  15.85734735 100.67537255
 204.26561639 152.66249381 366.10882328 159.89778661 235.5165088
 199.2049125  350.36960719  29.85779753 166.55245741  80.28608339]"
1472,sequential,5,5887,7,2,True,0.19649047,"[7.7806032e-01 1.3251738e-05 2.1403056e-04 3.1343734e-05 5.9665163e-05
 6.1804531e-03 9.6378117e-06 1.9649047e-01 5.6629813e-07 1.8940400e-02]","[[[0.0000000e+00 0.0000000e+00 7.2669500e-01 2.5452337e-01 7.9781835e-20
   1.8781690e-02 0.0000000e+00 1.2238770e-20 2.2554305e-19 0.0000000e+00]]]","[ 16.47693794  34.25009588 210.91865457 231.62196939 269.29354079
 163.40466237  48.66953847 101.9325074  672.91469     61.99929314
  33.93184451 165.64894196 221.71528757  36.28215132 208.19956913
 124.35635736  83.13550587 211.53203623 177.60998899  93.34711483]"
1473,sequential,5,4814,6,6,False,-0.7236026,"[5.8632886e-01 8.7111490e-03 1.0339478e-04 1.0100779e-03 3.7532739e-02
 2.1048696e-05 2.7639741e-01 3.9327819e-02 4.6470779e-04 5.0102793e-02]",[[[0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]]],"[776.56192353  39.70952417 168.06161885 108.1100663   48.37637845
 121.72649226 148.17610453  80.77175682 122.55287644  62.15167556
 177.47418576  54.50962607 105.20434312 204.5129072  199.46213378
  48.29550151 466.77823637 178.37728855 189.18907295  26.74672588]"
1474,sequential,5,9779,2,7,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]",[[[0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]]],"[143.49675794 224.9453376   21.5355818   92.35293672 530.41941172
 204.22018527 144.07424663 234.23388734 380.00482804 106.96146439
 254.37093549 230.50367395 296.75658271 107.15598895 137.71622011
 125.15407009 296.73534365  58.59287492 240.89108478  28.52742061]"
1475,sequential,5,3558,5,2,True,6.9613714e-05,"[9.9979585e-01 3.0585111e-06 4.1192401e-05 6.7246387e-05 3.2782879e-10
 6.9613714e-05 1.0893197e-05 4.8536349e-06 3.1849588e-06 4.1351550e-06]","[[[0.         0.02572459 0.97427547 0.         0.         0.
   0.         0.         0.         0.        ]]]","[531.55939709 105.08935349  46.32620243 225.55268169 729.78809735
  95.16865192 254.66541173  63.62317841 327.83377096 133.07924948
 205.44174352 136.94424246 587.83419918 116.68110168 177.41972465
 150.06904759  19.32497737 245.98632077  91.40245377  16.43114447]"
1476,sequential,5,2293,9,9,False,-0.9903657,"[6.0114592e-01 1.6747143e-09 3.0664592e-06 5.0782858e-09 5.5115446e-03
 1.6402956e-07 3.8368413e-01 3.3271610e-07 2.0513457e-05 9.6342992e-03]",[[[0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]]],"[8.99822107e+01 8.18864012e+01 1.96470879e+02 6.90513280e+01
 7.74047980e+02 1.22600588e+02 8.38427411e+01 1.10154917e+02
 7.20784831e+02 1.71146717e+02 9.13850558e+01 1.68133595e-01
 3.51459042e+02 1.12671400e+02 2.52436445e+02 1.46637097e+02
 7.15667077e+02 1.05809193e+02 2.50089412e+02 1.11594400e+02]"
1477,sequential,5,5887,7,2,True,0.19649047,"[7.7806032e-01 1.3251738e-05 2.1403056e-04 3.1343734e-05 5.9665163e-05
 6.1804531e-03 9.6378117e-06 1.9649047e-01 5.6629813e-07 1.8940400e-02]","[[[0.0000000e+00 0.0000000e+00 1.0000000e+00 1.4129956e-35 0.0000000e+00
   0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[228.16903439  15.24284566  59.83530629  39.18702138 590.86615581
 224.04062697  72.27361996  96.68633976 630.37916701  55.12163845
  17.99963671 121.89318655 119.04134742 231.04812479 155.48008999
 118.50704389 212.61539049 230.20780544 169.22003727   3.89072728]"
1478,sequential,5,9634,0,5,True,0.04953092,"[4.9530920e-02 6.6998446e-01 6.9455700e-03 5.1453087e-02 1.5870655e-06
 3.4442481e-05 6.8632668e-05 5.8168288e-02 1.6373087e-01 8.2187915e-05]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[ 39.32291248  99.68984504  96.2729815   90.00872331 605.71377969
 235.94045879 149.65434737  75.76250515 150.91700128 178.40407491
 231.05115369  49.10706359 308.49291742   7.77657732 161.16539247
  98.97695361 743.52675284 236.41290096 206.07458357 156.90083359]"
1479,sequential,5,2098,2,5,True,0.1883446,"[8.1158644e-01 4.1969241e-07 1.8834460e-01 1.7998369e-05 2.1211379e-06
 2.1483084e-09 1.0839205e-05 7.8758221e-06 2.5316258e-05 4.3309938e-06]",[[[0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]]],"[305.75616497  15.40622996 164.41960729 179.77427484  39.71421923
 254.55038374  62.47347921 155.86102037 362.11946454 227.5047139
  11.48107078 204.811201    12.50281241 157.65045332 181.61895193
  86.3803374  600.37932031 250.32145801 134.63617451 129.29564579]"
1480,sequential,5,2073,5,3,True,0.219161,"[7.0036775e-01 9.3503459e-06 6.9682960e-06 8.3299754e-03 7.6298129e-06
 2.1916100e-01 7.0149206e-02 5.7331071e-04 9.4418891e-04 4.5056228e-04]",[[[0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]]],"[283.06807287 239.20815596   2.83853372 145.19854685 188.65332476
  55.21403184  47.6176226  142.34311068 587.24927432 163.11058534
 106.00803261  33.34214001 117.13024902 212.98869605 253.16912624
 227.66475134 312.91073366 240.51919009   7.62403301 174.87257947]"
1481,sequential,5,9768,2,7,True,0.023158668,"[9.6760398e-01 1.0580884e-06 2.3158668e-02 3.1423251e-04 1.0523704e-06
 1.4376479e-03 1.4421284e-04 1.3017294e-04 6.2395381e-03 9.6939068e-04]","[[[0.0000000e+00 4.2767697e-29 0.0000000e+00 0.0000000e+00 0.0000000e+00
   0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[749.39610677 151.28720704  13.62651875  91.10293632  27.79635781
 158.16519552 166.90988301 144.80232101 307.1898123  230.29620572
  35.05882746   4.22995938 559.86018985 228.7241786   62.83699672
 146.79188993 227.1200896    4.92481781  98.92154103  25.88175223]"
1482,sequential,5,9779,2,7,True,0.2903405,"[7.0687544e-01 1.2369797e-07 2.9034051e-01 5.2814703e-06 1.8688455e-05
 5.5373908e-07 2.3442075e-05 1.0500769e-04 2.5806271e-03 5.0368060e-05]","[[[0.0000000e+00 0.0000000e+00 1.7408760e-18 1.6283046e-11 0.0000000e+00
   0.0000000e+00 0.0000000e+00 1.0000000e+00 0.0000000e+00 0.0000000e+00]]]","[200.12267002 105.21543693  35.52225441 132.24875986  18.00059819
 175.46795638   1.03066463 193.55089084 286.2960502  173.89866936
  41.59336632 160.36354391 236.65314146 148.92003178  31.94391979
 227.52152397 699.0212045  115.68693205 216.14917237 217.73786713]"
1483,sequential,5,6059,3,2,True,0.0033400604,"[5.5530691e-01 3.3847860e-05 1.0550412e-03 3.3400604e-03 7.4850934e-09
 3.1144009e-05 2.2487397e-06 7.4801421e-05 4.3759653e-03 4.3577996e-01]",[[[0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]]],"[161.30098502 136.27711611  90.91759457 201.50063421 382.73606514
 116.62622222 137.66545291  25.20957437 557.85241556 241.54465161
 158.02462325  58.24625426 209.8030239   47.83019907 121.80233938
 122.13238904 356.72169497  24.26249024   4.21658441   3.12311387]"
1484,sequential,5,1678,2,5,True,0.2803604,"[6.6391307e-01 1.5087559e-02 2.8036040e-01 5.2784664e-05 2.9439375e-06
 1.9328527e-05 9.4551309e-05 4.0342309e-02 3.1371976e-05 9.5772833e-05]","[[[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
   1.0000000e+00 0.0000000e+00 0.0000000e+00 8.7464981e-34 5.3334577e-15]]]","[668.51530355 221.12453783 239.00414422 183.12066336 728.6814495
  93.72755048 219.91755057  16.67400119 332.36409886 231.84167546
  28.52499175 150.95148038 492.05337321  42.77277134 164.14469381
 225.94891824 434.4316764   51.5309566   15.34151407  12.50619284]"
